Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageCars,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Mod,LandSlope_Sev,ExterQual_Fa,ExterQual_Gd,KitchenQual_Fa,KitchenQual_Gd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y
1157,80,191004.99478714162,85.0,9350,1,0,176938.0475285171,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,166703.38461538462,5,8,1965,1999,171483.95617879054,179803.6792189679,194573.0,0.0,168897.5684931507,225230.44204018547,140759.81818181818,183632.6209000763,257689.80597014926,161573.06818181818,633,184694.69028662422,0,586,1219,182021.19537815126,156858.87136929462,1,186825.1131934033,0,0,1265,0,1,2,0,3,1,183429.14705882352,1,226351.41578947369,202892.65632183908,1965.0,2,187489.8360030511,0,92,0,96,0,0,0,10,2008,175202.21953255427,179900,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True
1158,120,191004.99478714162,34.0,5001,1,0,176938.0475285171,316270.6233766234,184495.49206349207,181169.40553633217,135911.62790697673,175985.4779614325,7,5,2007,2008,171483.95617879054,179803.6792189679,213732.90097087377,166.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,904,184694.69028662422,0,410,1314,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1314,1,0,2,0,2,1,183429.14705882352,1,226351.41578947369,202892.65632183908,2008.0,2,187489.8360030511,172,62,0,0,0,0,0,7,2009,175202.21953255427,230000,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1159,20,191004.99478714162,92.0,11932,1,0,177934.5744680851,225379.83720930232,142475.4814814815,181169.40553633217,185763.80737704918,175985.4779614325,8,5,2007,2008,171483.95617879054,179803.6792189679,213732.90097087377,186.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,1580,1580,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1580,0,0,2,0,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,2008.0,3,187489.8360030511,0,24,0,0,0,0,0,6,2008,272291.752,235128,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1160,60,191004.99478714162,76.0,9120,1,0,176938.0475285171,189050.0684931507,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,6,6,1974,1974,218876.93356643355,179803.6792189679,163077.45045045044,270.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,161573.06818181818,442,184694.69028662422,0,459,901,182021.19537815126,142362.8761682243,1,186825.1131934033,933,0,1876,0,0,2,1,4,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1974.0,2,215860.7142857143,0,69,0,0,0,0,0,7,2008,175202.21953255427,185000,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1161,160,191004.99478714162,24.0,2280,1,0,176938.0475285171,142694.44444444444,184495.49206349207,181169.40553633217,135911.62790697673,210051.76404494382,6,5,1978,1978,171483.95617879054,179803.6792189679,175942.37962962964,0.0,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,165652.29590766,161573.06818181818,311,184694.69028662422,0,544,855,182021.19537815126,123919.48979591837,1,186825.1131934033,601,0,1456,0,0,2,1,3,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1978.0,2,187489.8360030511,26,0,0,0,0,0,0,7,2010,175202.21953255427,146000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1162,20,191004.99478714162,70.04995836802665,14778,1,0,223854.6170212766,210624.72549019608,215184.2105263158,181169.40553633217,185763.80737704918,175985.4779614325,6,7,1954,2006,218876.93356643355,179803.6792189679,163077.45045045044,72.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,149493.6554054054,728,184694.69028662422,0,568,1296,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1640,1,0,1,0,3,1,183429.14705882352,1,226351.41578947369,134091.16279069768,1993.0,2,187489.8360030511,108,0,0,216,0,0,0,11,2008,175202.21953255427,224000,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True
1163,20,191004.99478714162,109.0,8724,1,0,176938.0475285171,136793.13513513515,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,1968,1968,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,165652.29590766,149493.6554054054,492,184694.69028662422,0,402,894,182021.19537815126,156858.87136929462,1,186825.1131934033,0,0,894,0,0,1,0,3,1,183429.14705882352,1,129764.15,202892.65632183908,1968.0,2,187489.8360030511,0,0,0,0,0,0,0,5,2007,175202.21953255427,129000,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1164,90,191004.99478714162,60.0,12900,1,0,176938.0475285171,136793.13513513515,142475.4814814815,181169.40553633217,133541.07692307694,135074.48648648648,4,4,1969,1969,171483.95617879054,179803.6792189679,175942.37962962964,0.0,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,1198,184694.69028662422,0,0,1198,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,1258,2,0,0,2,0,2,183429.14705882352,0,141331.48260869566,109962.11111111111,1969.0,2,123573.35416666667,120,0,0,0,0,0,0,1,2008,167377.41666666666,108959,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1165,80,191004.99478714162,70.04995836802665,16157,1,0,177934.5744680851,238772.72727272726,142475.4814814815,181169.40553633217,185763.80737704918,166703.38461538462,5,7,1978,1978,171483.95617879054,179803.6792189679,175942.37962962964,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,257689.80597014926,161573.06818181818,680,164917.12962962964,391,289,1360,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1432,1,0,1,1,2,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1978.0,2,187489.8360030511,168,180,0,0,0,0,0,6,2007,175202.21953255427,194000,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
1166,20,191004.99478714162,79.0,9541,1,0,176938.0475285171,316270.6233766234,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,7,5,2009,2009,171483.95617879054,179803.6792189679,213732.90097087377,268.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,1502,1502,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1502,0,0,2,0,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,2009.0,2,187489.8360030511,0,114,0,0,0,0,0,9,2009,272291.752,233170,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1167,20,191004.99478714162,64.0,10475,1,0,181623.4258555133,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,2008,2008,171483.95617879054,179803.6792189679,213732.90097087377,72.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,170670.57674418605,0,184694.69028662422,0,1694,1694,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1694,0,0,2,0,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,2008.0,3,187489.8360030511,160,33,0,0,0,0,0,2,2010,175202.21953255427,245350,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1168,60,191004.99478714162,58.0,10852,1,0,176938.0475285171,192854.50632911394,184396.61538461538,181169.40553633217,185763.80737704918,210051.76404494382,6,5,2000,2000,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,786,184694.69028662422,0,173,959,182021.19537815126,214914.42914979756,1,186825.1131934033,712,0,1671,1,0,2,1,3,1,183429.14705882352,1,205723.48881789137,202892.65632183908,2000.0,2,187489.8360030511,0,38,0,0,0,0,0,2,2006,175202.21953255427,173000,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1169,70,191004.99478714162,120.0,13728,1,0,181623.4258555133,128219.7,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,6,7,1935,1986,218876.93356643355,179803.6792189679,162990.0,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,626,184694.69028662422,0,501,1127,182021.19537815126,214914.42914979756,1,186825.1131934033,872,0,2108,0,0,2,0,4,1,183429.14705882352,2,205723.48881789137,160570.68421052632,1935.0,2,187489.8360030511,0,0,0,0,90,0,0,7,2008,175202.21953255427,235000,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
1170,60,191004.99478714162,118.0,35760,1,0,223854.6170212766,335295.31707317074,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,10,5,1995,1996,218876.93356643355,179803.6792189679,163077.45045045044,1378.0,168897.5684931507,225230.44204018547,327041.04132231406,183632.6209000763,257689.80597014926,235413.72009569377,1387,184694.69028662422,0,543,1930,182021.19537815126,214914.42914979756,1,186825.1131934033,1796,0,3627,1,0,3,1,4,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1995.0,3,187489.8360030511,361,76,0,0,0,0,0,7,2006,175202.21953255427,625000,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
1171,80,191004.99478714162,76.0,9880,1,0,176938.0475285171,156270.1224489796,184495.49206349207,181169.40553633217,185763.80737704918,166703.38461538462,6,6,1977,1977,171483.95617879054,179803.6792189679,175942.37962962964,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,206643.42081447964,161573.06818181818,522,184694.69028662422,0,574,1096,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,1118,1,0,1,0,3,1,183429.14705882352,1,129764.15,202892.65632183908,1977.0,1,187489.8360030511,203,0,0,0,0,576,0,7,2008,175202.21953255427,171000,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1172,20,191004.99478714162,76.0,9120,1,0,176938.0475285171,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,6,1958,1958,218876.93356643355,179803.6792189679,149422.17727272728,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,161573.06818181818,662,184694.69028662422,0,599,1261,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1261,1,0,1,0,3,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1958.0,2,187489.8360030511,0,0,0,0,288,0,1400,11,2008,175202.21953255427,163000,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1173,160,214014.06153846154,35.0,4017,1,0,176938.0475285171,225379.83720930232,184495.49206349207,181169.40553633217,181959.34210526315,210051.76404494382,7,5,2006,2007,171483.95617879054,179803.6792189679,149422.17727272728,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,625,625,182021.19537815126,214914.42914979756,1,186825.1131934033,625,0,1250,0,0,2,1,2,1,183429.14705882352,0,141331.48260869566,134091.16279069768,2006.0,2,187489.8360030511,0,54,0,0,0,0,0,3,2008,175202.21953255427,171900,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
1174,50,191004.99478714162,138.0,18030,1,0,176938.0475285171,212565.42857142858,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,5,6,1946,1994,171483.95617879054,179803.6792189679,149422.17727272728,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,152,151101.0,469,977,1598,182021.19537815126,142362.8761682243,1,186825.1131934033,971,479,3086,0,0,3,0,3,1,153948.14285714287,1,226351.41578947369,103317.28395061729,1978.5061638868744,0,103317.28395061729,122,0,0,0,0,0,0,3,2007,175202.21953255427,200500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1175,70,191004.99478714162,80.0,16560,1,0,176938.0475285171,210624.72549019608,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,6,8,1932,1950,171483.95617879054,179803.6792189679,149841.64563106795,0.0,184034.89625585024,132291.07534246575,202688.4789644013,183632.6209000763,165652.29590766,146889.24812030076,503,184694.69028662422,0,449,952,182021.19537815126,142362.8761682243,1,186825.1131934033,1175,0,2345,0,0,2,1,4,1,183429.14705882352,1,226351.41578947369,134091.16279069768,1932.0,2,187489.8360030511,0,0,0,0,0,0,0,7,2006,175202.21953255427,239000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1176,50,191004.99478714162,85.0,10678,1,0,176938.0475285171,335295.31707317074,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,8,5,1992,2000,218876.93356643355,179803.6792189679,163077.45045045044,337.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,700,184694.69028662422,0,983,1683,182021.19537815126,214914.42914979756,1,186825.1131934033,743,0,2872,0,0,2,1,4,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1992.0,2,187489.8360030511,0,33,0,0,0,0,0,4,2007,175202.21953255427,285000,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True
1177,20,191004.99478714162,37.0,6951,1,0,223854.6170212766,156270.1224489796,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,1984,1985,171483.95617879054,179803.6792189679,163077.45045045044,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,161573.06818181818,658,184694.69028662422,0,218,876,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,923,1,0,1,0,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1984.0,1,187489.8360030511,362,0,0,0,0,0,0,10,2008,175202.21953255427,119500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1178,50,126316.83027522935,70.04995836802665,3950,1,0,176938.0475285171,128225.30088495575,135091.66666666666,181169.40553633217,185763.80737704918,143116.74025974027,6,8,1926,2004,171483.95617879054,179803.6792189679,149422.17727272728,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,468,184694.69028662422,0,350,818,182021.19537815126,142362.8761682243,1,186825.1131934033,406,0,1224,0,0,1,0,3,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1926.0,1,187489.8360030511,0,0,116,0,0,0,0,12,2009,175202.21953255427,115000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1179,50,191004.99478714162,54.0,7681,1,0,177934.5744680851,210624.72549019608,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,5,6,1921,1950,171483.95617879054,179803.6792189679,149841.64563106795,0.0,184034.89625585024,132291.07534246575,140759.81818181818,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,731,731,182021.19537815126,214914.42914979756,1,186825.1131934033,523,0,1343,0,0,1,1,3,1,183429.14705882352,1,226351.41578947369,134091.16279069768,1921.0,1,123573.35416666667,192,0,102,0,0,0,0,7,2009,175202.21953255427,154900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1180,20,191004.99478714162,77.0,8335,1,0,181623.4258555133,128219.7,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,1954,1954,171483.95617879054,179803.6792189679,149841.64563106795,0.0,184034.89625585024,107365.625,105652.8918918919,105652.8918918919,107938.34210526316,105652.8918918919,0,110346.23684210527,0,0,0,182021.19537815126,156858.87136929462,1,186825.1131934033,0,0,1124,0,0,1,0,3,1,144240.64705882352,1,226351.41578947369,103317.28395061729,1978.5061638868744,0,103317.28395061729,0,36,190,0,0,0,0,4,2006,175202.21953255427,93000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1181,60,191004.99478714162,70.04995836802665,11170,1,0,181623.4258555133,242247.44736842104,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,1990,1991,171483.95617879054,179803.6792189679,149422.17727272728,0.0,184034.89625585024,185666.66666666666,202688.4789644013,183632.6209000763,165652.29590766,151852.7027027027,1216,184694.69028662422,0,0,1216,182021.19537815126,214914.42914979756,1,186825.1131934033,1216,0,2514,0,0,2,1,4,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1990.0,2,187489.8360030511,0,0,0,0,0,0,0,4,2006,175202.21953255427,250000,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1182,120,126316.83027522935,64.0,5587,1,0,176938.0475285171,210624.72549019608,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,8,5,2008,2008,218876.93356643355,179803.6792189679,231690.65573770492,186.0,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,257689.80597014926,235413.72009569377,1480,184694.69028662422,0,120,1600,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1652,1,1,2,0,2,1,183429.14705882352,1,226351.41578947369,202892.65632183908,2008.0,2,187489.8360030511,162,53,0,153,0,0,0,11,2008,272291.752,392500,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
1183,60,191004.99478714162,160.0,15623,1,0,181623.4258555133,335295.31707317074,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,10,5,1996,1996,218876.93356643355,179803.6792189679,149841.64563106795,0.0,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,206643.42081447964,235413.72009569377,2096,184694.69028662422,0,300,2396,182021.19537815126,214914.42914979756,1,186825.1131934033,2065,0,4476,1,0,3,1,4,1,183429.14705882352,2,205723.48881789137,202892.65632183908,1996.0,3,187489.8360030511,171,78,0,0,0,555,0,7,2007,146526.62376237623,745000,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
1184,30,191004.99478714162,60.0,10800,1,0,176938.0475285171,128225.30088495575,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,1920,1950,218876.93356643355,179803.6792189679,162990.0,0.0,184034.89625585024,132291.07534246575,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,821,184694.69028662422,0,299,1120,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1130,1,0,1,0,2,1,183429.14705882352,1,226351.41578947369,134091.16279069768,1970.0,2,187489.8360030511,229,0,0,0,0,0,0,6,2006,175202.21953255427,120000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1185,20,191004.99478714162,50.0,35133,0,0,176938.0475285171,242247.44736842104,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,4,1963,1963,218876.93356643355,179803.6792189679,149422.17727272728,226.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,257689.80597014926,146889.24812030076,1159,184694.69028662422,0,413,1572,182021.19537815126,156858.87136929462,1,186825.1131934033,0,0,1572,1,0,1,1,3,1,183429.14705882352,2,205723.48881789137,151283.33333333334,1963.0,3,187489.8360030511,0,263,0,0,263,0,0,5,2007,175202.21953255427,186700,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True
1186,50,191004.99478714162,60.0,9738,1,0,176938.0475285171,128219.7,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,5,7,1924,1950,171483.95617879054,179803.6792189679,107385.55,0.0,168897.5684931507,132291.07534246575,140759.81818181818,183632.6209000763,165652.29590766,149493.6554054054,392,184694.69028662422,0,392,784,182021.19537815126,156858.87136929462,1,186825.1131934033,272,0,1221,1,0,1,0,4,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1965.0,1,187489.8360030511,0,0,236,0,0,0,0,3,2006,175202.21953255427,104900,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1187,190,191004.99478714162,107.0,10615,1,0,181623.4258555133,128225.30088495575,135091.66666666666,106500.0,128432.25806451614,210051.76404494382,3,5,1900,1970,171483.95617879054,179803.6792189679,163077.45045045044,0.0,184034.89625585024,149805.714511041,115692.02857142857,183632.6209000763,192789.65789473685,149493.6554054054,440,184694.69028662422,0,538,978,182021.19537815126,142362.8761682243,1,186825.1131934033,685,0,1699,1,0,2,0,3,2,183429.14705882352,0,141331.48260869566,109962.11111111111,1920.0,2,123573.35416666667,0,74,0,0,0,0,0,8,2009,146526.62376237623,95000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
1188,20,191004.99478714162,89.0,12461,1,0,181623.4258555133,335295.31707317074,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,1994,1995,171483.95617879054,179803.6792189679,262000.0,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,1456,184694.69028662422,0,168,1624,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1624,1,0,2,0,2,1,183429.14705882352,1,167298.48484848486,202892.65632183908,1994.0,3,187489.8360030511,0,114,192,0,0,0,0,7,2006,175202.21953255427,262000,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1189,60,191004.99478714162,68.0,8935,1,0,176938.0475285171,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,2002,2002,171483.95617879054,179803.6792189679,213732.90097087377,95.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,831,831,182021.19537815126,214914.42914979756,1,186825.1131934033,829,0,1660,0,0,2,1,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,2002.0,2,187489.8360030511,144,68,0,0,0,0,0,7,2009,175202.21953255427,195000,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1190,60,191004.99478714162,60.0,7500,1,0,176938.0475285171,192854.50632911394,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,1999,1999,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,140759.81818181818,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,994,994,182021.19537815126,156858.87136929462,1,186825.1131934033,776,0,1804,0,0,2,1,3,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1999.0,2,187489.8360030511,140,60,0,0,0,0,0,6,2010,175202.21953255427,189000,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True
1191,190,191004.99478714162,70.04995836802665,32463,1,0,176938.0475285171,156270.1224489796,184495.49206349207,181169.40553633217,128432.25806451614,175985.4779614325,4,4,1961,1975,171483.95617879054,179803.6792189679,149422.17727272728,149.0,168897.5684931507,149805.714511041,140759.81818181818,183632.6209000763,206643.42081447964,149493.6554054054,1159,184694.69028662422,0,90,1249,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1622,1,0,1,0,3,1,183429.14705882352,1,205723.48881789137,151283.33333333334,1975.0,4,187489.8360030511,439,0,0,0,0,0,0,3,2007,175202.21953255427,168000,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1192,160,214014.06153846154,24.0,2645,1,0,176938.0475285171,225379.83720930232,184495.49206349207,181169.40553633217,135911.62790697673,210051.76404494382,8,5,1999,2000,171483.95617879054,179803.6792189679,149422.17727272728,456.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,776,776,182021.19537815126,214914.42914979756,1,186825.1131934033,677,0,1441,0,0,2,1,2,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1999.0,2,187489.8360030511,206,0,0,0,0,0,0,11,2007,175202.21953255427,174000,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True
1193,50,126316.83027522935,60.0,9600,1,0,176938.0475285171,128225.30088495575,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,5,8,1925,1994,148909.0909090909,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,140759.81818181818,183632.6209000763,192789.65789473685,170670.57674418605,0,184694.69028662422,0,702,702,182021.19537815126,156858.87136929462,1,186825.1131934033,630,0,1472,0,0,1,0,3,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1925.0,1,187489.8360030511,0,0,84,0,0,0,0,7,2007,175202.21953255427,125000,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False
1194,120,126316.83027522935,70.04995836802665,4500,1,0,177934.5744680851,156270.1224489796,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,6,5,1999,1999,218876.93356643355,179803.6792189679,213732.90097087377,425.0,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,165652.29590766,235413.72009569377,883,184694.69028662422,0,341,1224,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1224,1,0,2,0,2,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1999.0,2,187489.8360030511,0,304,0,0,0,0,0,6,2009,175202.21953255427,165000,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1195,60,191004.99478714162,80.0,9364,1,0,181623.4258555133,136793.13513513515,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,6,7,1969,1969,171483.95617879054,179803.6792189679,163077.45045045044,143.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,161573.06818181818,371,184694.69028662422,0,292,663,182021.19537815126,142362.8761682243,1,186825.1131934033,689,0,1352,0,0,1,1,4,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1969.0,1,187489.8360030511,379,36,0,0,0,0,0,3,2010,175202.21953255427,158000,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1196,60,191004.99478714162,51.0,8029,1,0,176938.0475285171,192854.50632911394,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,6,5,2005,2005,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,728,728,182021.19537815126,214914.42914979756,1,186825.1131934033,728,0,1456,0,0,2,1,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,2005.0,2,187489.8360030511,100,24,0,0,0,0,0,7,2008,175202.21953255427,176000,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
1197,60,191004.99478714162,58.0,14054,1,0,176938.0475285171,192854.50632911394,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,2006,2006,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,170670.57674418605,0,184694.69028662422,0,879,879,182021.19537815126,214914.42914979756,1,186825.1131934033,984,0,1863,0,0,2,1,4,1,183429.14705882352,1,226351.41578947369,254751.73863636365,2006.0,3,187489.8360030511,100,17,0,0,0,0,0,11,2006,272291.752,219210,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
